t,H_tank,H_pool,m_cw,T_cw_in,T_return,p_b,k_p,Paff_MW,lost_MW,pump,gen
4608.0,0.0,1.63999,18.35339,20.57138,29.55287,5.57502,0.9885,600.01926,6.98074,1,1
4612.0,0.0,1.63894,18.30959,20.58328,29.58409,5.58697,0.98826,599.87421,7.12579,1,1
4616.0,0.0,1.63789,18.2658,20.59525,29.61545,5.59899,0.98802,599.72827,7.27173,1,1
4620.0,0.0,1.63684,18.22202,20.60729,29.64696,5.61108,0.98778,599.58144,7.41856,1,1
4624.0,0.0,1.63579,18.17825,20.6194,29.67862,5.62325,0.98753,599.4337,7.5663,1,1
4628.0,0.0,1.63474,18.1345,20.63158,29.71042,5.6355,0.98729,599.28506,7.71494,1,1
4632.0,0.0,1.6337,18.09076,20.64384,29.74238,5.64782,0.98704,599.1355,7.8645,1,1
4636.0,0.0,1.63265,18.04703,20.65617,29.77448,5.66021,0.9868,598.98501,8.01499,1,1
4640.0,0.0,1.6316,18.00332,20.66858,29.80673,5.67269,0.98655,598.83359,8.16641,1,1
4644.0,0.0,1.63055,17.95962,20.68106,29.83913,5.68524,0.9863,598.68123,8.31877,1,1
4648.0,0.0,1.6295,17.91593,20.69361,29.87168,5.69786,0.98604,598.52793,8.47207,1,1
4652.0,0.0,1.62846,17.87225,20.70624,29.90438,5.71057,0.98579,598.37367,8.62633,1,1
4656.0,0.0,1.62741,17.82859,20.71895,29.93724,5.72336,0.98553,598.21845,8.78155,1,1
4660.0,0.0,1.62636,17.78494,20.73173,29.97025,5.73622,0.98528,598.06226,8.93774,1,1
4664.0,0.0,1.62532,17.7413,20.74459,30.00342,5.74917,0.98502,597.9051,9.0949,1,1
4668.0,0.0,1.62427,17.69768,20.75753,30.03674,5.7622,0.98476,597.74694,9.25306,1,1
4672.0,0.0,1.62323,17.65407,20.77055,30.07022,5.77531,0.98449,597.5878,9.4122,1,1
4676.0,0.0,1.62218,17.61048,20.78364,30.10385,5.7885,0.98423,597.42765,9.57235,1,1
4680.0,0.0,1.62114,17.56689,20.79682,30.13764,5.80177,0.98396,597.26649,9.73351,1,1
4684.0,0.0,1.62009,17.52332,20.81007,30.1716,5.81513,0.9837,597.10431,9.89569,1,1
4688.0,0.0,1.61905,17.47977,20.82341,30.20571,5.82857,0.98343,596.9411,10.0589,1,1
4692.0,0.0,1.618,17.43623,20.83682,30.23998,5.8421,0.98316,596.77686,10.22314,1,1
4696.0,0.0,1.61696,17.3927,20.85032,30.27442,5.85572,0.98289,596.61158,10.38842,1,1
4700.0,0.0,1.61592,17.34919,20.86389,30.30901,5.86942,0.98261,596.44524,10.55476,1,1
4704.0,0.0,1.61488,17.30569,20.87755,30.34377,5.88321,0.98234,596.27785,10.72215,1,1
4708.0,0.0,1.61383,17.2622,20.8913,30.3787,5.89709,0.98206,596.10938,10.89062,1,1
4712.0,0.0,1.61279,17.21873,20.90512,30.41379,5.91105,0.98178,595.93983,11.06017,1,1
4716.0,0.0,1.61175,17.17527,20.91903,30.44905,5.92511,0.9815,595.7692,11.2308,1,1
4720.0,0.0,1.61071,17.13183,20.93303,30.48447,5.93925,0.98121,595.59747,11.40253,1,1
4724.0,0.0,1.60967,17.0884,20.9471,30.52007,5.95349,0.98093,595.42463,11.57537,1,1
4728.0,0.0,1.60863,17.04498,20.96127,30.55583,5.96782,0.98064,595.25068,11.74932,1,1
4732.0,0.0,1.60758,17.00158,20.97552,30.59176,5.98224,0.98036,595.07561,11.92439,1,1
4736.0,0.0,1.60654,16.9582,20.98986,30.62787,5.99675,0.98006,594.8994,12.1006,1,1
4740.0,0.0,1.6055,16.91483,21.00428,30.66414,6.01136,0.97977,594.72205,12.27795,1,1
4744.0,0.0,1.60447,16.87147,21.01879,30.70059,6.02607,0.97948,594.54354,12.45646,1,1
4748.0,0.0,1.60343,16.82813,21.03339,30.73721,6.04087,0.97918,594.36388,12.63612,1,1
4752.0,0.0,1.60239,16.7848,21.04808,30.77401,6.05576,0.97888,594.18304,12.81696,1,1
4756.0,0.0,1.60135,16.74149,21.06286,30.81098,6.07076,0.97858,594.00102,12.99898,1,1
4760.0,0.0,1.60031,16.69819,21.07773,30.84814,6.08585,0.97828,593.81781,13.18219,1,1
4764.0,0.0,1.59927,16.65491,21.09269,30.88546,6.10104,0.97798,593.63339,13.36661,1,1
4768.0,0.0,1.59824,16.61165,21.10774,30.92297,6.11633,0.97767,593.44777,13.55223,1,1
4772.0,0.0,1.5972,16.5684,21.12288,30.96066,6.13172,0.97737,593.26092,13.73908,1,1
4776.0,0.0,1.59616,16.52516,21.13812,30.99853,6.14721,0.97706,593.07284,13.92716,1,1
4780.0,0.0,1.59513,16.48194,21.15345,31.03658,6.16281,0.97674,592.88352,14.11648,1,1
4784.0,0.0,1.59409,16.43874,21.16887,31.07481,6.17851,0.97643,592.69294,14.30706,1,1
4788.0,0.0,1.59306,16.39555,21.18438,31.11323,6.19431,0.97611,592.5011,14.4989,1,1
4792.0,0.0,1.59202,16.35237,21.19999,31.15183,6.21022,0.9758,592.30799,14.69201,1,1
4796.0,0.0,1.59099,16.30922,21.2157,31.19062,6.22623,0.97548,592.11359,14.88641,1,1
4800.0,0.0,1.58995,16.26608,21.2315,31.22959,6.24235,0.97515,591.91789,15.08211,1,1
4804.0,0.0,1.58892,16.22295,21.2474,31.26876,6.25858,0.97483,591.72089,15.27911,1,1
4808.0,0.0,1.58788,16.17984,21.2634,31.30811,6.27491,0.9745,591.52257,15.47743,1,1
4812.0,0.0,1.58685,16.13675,21.27949,31.34765,6.29136,0.97417,591.32292,15.67708,1,1
4816.0,0.0,1.58582,16.09367,21.29569,31.38739,6.30791,0.97384,591.12193,15.87807,1,1
4820.0,0.0,1.58479,16.05061,21.31198,31.42731,6.32458,0.97351,590.91958,16.08042,1,1
4824.0,0.0,1.58375,16.00757,21.32837,31.46743,6.34136,0.97317,590.71588,16.28412,1,1
4828.0,0.0,1.58272,15.96454,21.34486,31.50775,6.35825,0.97283,590.51079,16.48921,1,1
4832.0,0.0,1.58169,15.92153,21.36146,31.54826,6.37526,0.97249,590.30432,16.69568,1,1
4836.0,0.0,1.58066,15.87854,21.37815,31.58897,6.39238,0.97215,590.09645,16.90355,1,1
4840.0,0.0,1.57963,15.83556,21.39495,31.62987,6.40962,0.97181,589.88717,17.11283,1,1
4844.0,0.0,1.5786,15.7926,21.41185,31.67097,6.42698,0.97146,589.67647,17.32353,1,1
4848.0,0.0,1.57757,15.74966,21.42886,31.71228,6.44445,0.97111,589.46433,17.53567,1,1
4852.0,0.0,1.57654,15.70673,21.44596,31.75378,6.46205,0.97076,589.25074,17.74926,1,1
4856.0,0.0,1.57551,15.66382,21.46318,31.79549,6.47976,0.9704,589.03569,17.96431,1,1
4860.0,0.0,1.57449,15.62093,21.4805,31.83739,6.4976,0.97005,588.81917,18.18083,1,1
4864.0,0.0,1.57346,15.57806,21.49793,31.87951,6.51555,0.96969,588.60117,18.39883,1,1
4868.0,0.0,1.57243,15.5352,21.51546,31.92183,6.53364,0.96933,588.38166,18.61834,1,1
4872.0,0.0,1.5714,15.49236,21.5331,31.96435,6.55184,0.96896,588.16065,18.83935,1,1
4876.0,0.0,1.57038,15.44954,21.55085,32.00709,6.57017,0.9686,587.93811,19.06189,1,1
4880.0,0.0,1.56935,15.40674,21.56871,32.05003,6.58863,0.96823,587.71403,19.28597,1,1
4884.0,0.0,1.56833,15.36396,21.58668,32.09318,6.60722,0.96786,587.4884,19.5116,1,1
4888.0,0.0,1.5673,15.32119,21.60476,32.13654,6.62593,0.96748,587.26121,19.73879,1,1
4892.0,0.0,1.56628,15.27844,21.62296,32.18012,6.64477,0.9671,587.03244,19.96756,1,1
4896.0,0.0,1.56525,15.23571,21.64126,32.22391,6.66375,0.96673,586.80208,20.19792,1,1
4900.0,0.0,1.56423,15.193,21.65968,32.26791,6.68286,0.96634,586.57011,20.42989,1,1
4904.0,0.0,1.5632,15.15031,21.67821,32.31213,6.7021,0.96596,586.33652,20.66348,1,1
4908.0,0.0,1.56218,15.10763,21.69685,32.35656,6.72147,0.96557,586.1013,20.8987,1,1
4912.0,0.0,1.56116,15.06498,21.71561,32.40122,6.74099,0.96518,585.86444,21.13556,1,1
4916.0,0.0,1.56014,15.02234,21.73449,32.44609,6.76063,0.96479,585.62591,21.37409,1,1
4920.0,0.0,1.55911,14.97972,21.75348,32.49118,6.78042,0.96439,585.3857,21.6143,1,1
4924.0,0.0,1.55809,14.93712,21.77259,32.5365,6.80035,0.96399,585.1438,21.8562,1,1
4928.0,0.0,1.55707,14.89455,21.79182,32.58203,6.82041,0.96359,584.9002,22.0998,1,1
4932.0,0.0,1.55605,14.85199,21.81116,32.6278,6.84062,0.96319,584.65488,22.34512,1,1
4936.0,0.0,1.55503,14.80945,21.83063,32.67378,6.86097,0.96278,584.40782,22.59218,1,1
4940.0,0.0,1.55401,14.76692,21.85021,32.72,6.88147,0.96237,584.15901,22.84099,1,1
4944.0,0.0,1.55299,14.72442,21.86992,32.76644,6.90211,0.96196,583.90843,23.09157,1,1
4948.0,0.0,1.55198,14.68194,21.88975,32.8131,6.92289,0.96154,583.65608,23.34392,1,1
4952.0,0.0,1.55096,14.63948,21.9097,32.86,6.94383,0.96112,583.40192,23.59808,1,1
4956.0,0.0,1.54994,14.59704,21.92977,32.90713,6.96491,0.9607,583.14596,23.85404,1,1
4960.0,0.0,1.54892,14.55462,21.94997,32.9545,6.98615,0.96028,582.88816,24.11184,1,1
4964.0,0.0,1.54791,14.51222,21.9703,33.00209,7.00754,0.95985,582.62852,24.37148,1,1
4968.0,0.0,1.54689,14.46984,21.99074,33.04992,7.02908,0.95942,582.36702,24.63298,1,1
4972.0,0.0,1.54587,14.42748,22.01132,33.09799,7.05077,0.95898,582.10364,24.89636,1,1
4976.0,0.0,1.54486,14.38514,22.03202,33.14629,7.07262,0.95855,581.83837,25.16163,1,1
4980.0,0.0,1.54385,14.34283,22.05285,33.19484,7.09463,0.95811,581.57118,25.42882,1,1
4984.0,0.0,1.54283,14.30053,22.07381,33.24362,7.1168,0.95766,581.30207,25.69793,1,1
4988.0,0.0,1.54182,14.25825,22.0949,33.29264,7.13913,0.95722,581.03102,25.96898,1,1
4992.0,0.0,1.54081,14.216,22.11612,33.34191,7.16161,0.95677,580.758,26.242,1,1
4996.0,0.0,1.53979,14.17377,22.13747,33.39142,7.18427,0.95631,580.48301,26.51699,1,1
5000.0,0.0,1.53878,14.13156,22.15896,33.44117,7.20708,0.95586,580.20602,26.79398,1,1
5004.0,0.0,1.53777,14.08937,22.18057,33.49117,7.23006,0.9554,579.92702,27.07298,1,1
5008.0,0.0,1.53676,14.0472,22.20232,33.54142,7.25321,0.95494,579.64598,27.35402,1,1
5012.0,0.0,1.53575,14.00506,22.22421,33.59191,7.27653,0.95447,579.3629,27.6371,1,1
5016.0,0.0,1.53474,13.96293,22.24622,33.64266,7.30002,0.954,579.07775,27.92225,1,1
5020.0,0.0,1.53373,13.92083,22.26838,33.69365,7.32368,0.95353,578.79051,28.20949,1,1
5024.0,0.0,1.53272,13.87875,22.29067,33.7449,7.34751,0.95305,578.50117,28.49883,1,1
5028.0,0.0,1.53171,13.8367,22.3131,33.7964,7.37152,0.95257,578.20971,28.79029,1,1
5032.0,0.0,1.5307,13.79466,22.33567,33.84816,7.39571,0.95209,577.91611,29.08389,1,1
5036.0,0.0,1.5297,13.75265,22.35838,33.90017,7.42007,0.9516,577.62035,29.37965,1,1
5040.0,0.0,1.52869,13.71067,22.38123,33.95244,7.44461,0.95111,577.32241,29.67759,1,1
5044.0,0.0,1.52768,13.6687,22.40422,34.00497,7.46933,0.95061,577.02227,29.97773,1,1
5048.0,0.0,1.52668,13.62676,22.42735,34.05776,7.49424,0.95012,576.71992,30.28008,1,1
5052.0,0.0,1.52567,13.58485,22.45063,34.11081,7.51933,0.94961,576.41533,30.58467,1,1
5056.0,0.0,1.52467,13.54295,22.47405,34.16412,7.54461,0.94911,576.10848,30.89152,1,1
5060.0,0.0,1.52367,13.50108,22.49761,34.21769,7.57007,0.9486,575.79936,31.20064,1,1
5064.0,0.0,1.52266,13.45924,22.52132,34.27153,7.59572,0.94809,575.48794,31.51206,1,1
5068.0,0.0,1.52166,13.41742,22.54518,34.32564,7.62157,0.94757,575.1742,31.8258,1,1
5072.0,0.0,1.52066,13.37562,22.56918,34.38001,7.6476,0.94705,574.85813,32.14187,1,1
5076.0,0.0,1.51966,13.33385,22.59334,34.43466,7.67383,0.94652,574.5397,32.4603,1,1
5080.0,0.0,1.51866,13.2921,22.61764,34.48957,7.70026,0.94599,574.21889,32.78111,1,1
5084.0,0.0,1.51766,13.25038,22.64209,34.54475,7.72688,0.94546,573.89568,33.10432,1,1
5088.0,0.0,1.51666,13.20868,22.66669,34.60021,7.7537,0.94493,573.57005,33.42995,1,1
5092.0,0.0,1.51566,13.16701,22.69144,34.65594,7.78073,0.94439,573.24199,33.75801,1,1
5096.0,0.0,1.51466,13.12536,22.71635,34.71194,7.80795,0.94384,572.91145,34.08855,1,1
5100.0,0.0,1.51366,13.08374,22.74141,34.76823,7.83538,0.94329,572.57844,34.42156,1,1
5104.0,0.0,1.51266,13.04214,22.76663,34.82478,7.86302,0.94274,572.24292,34.75708,1,1
5108.0,0.0,1.51167,13.00057,22.792,34.88162,7.89087,0.94218,571.90487,35.09513,1,1
5112.0,0.0,1.51067,12.95902,22.81752,34.93874,7.91892,0.94162,571.56427,35.43573,1,1
5116.0,0.0,1.50968,12.91751,22.8432,34.99614,7.94719,0.94106,571.2211,35.7789,1,1
5120.0,0.0,1.50868,12.87601,22.86905,35.05383,7.97567,0.94049,570.87533,36.12467,1,1
5124.0,0.0,1.50769,12.83455,22.89505,35.11179,8.00437,0.93991,570.52694,36.47306,1,1
5128.0,0.0,1.50669,12.79311,22.92121,35.17004,8.03329,0.93933,570.17592,36.82408,1,1
5132.0,0.0,1.5057,12.7517,22.94753,35.22858,8.06242,0.93875,569.82223,37.17777,1,1
5136.0,0.0,1.50471,12.71031,22.97401,35.28741,8.09177,0.93816,569.46585,37.53415,1,1
5140.0,0.0,1.50372,12.66896,23.00066,35.34653,8.12135,0.93757,569.10677,37.89323,1,1
5144.0,0.0,1.50273,12.62763,23.02746,35.40593,8.15116,0.93698,568.74495,38.25505,1,1
5148.0,0.0,1.50174,12.58632,23.05444,35.46563,8.18119,0.93638,568.38037,38.61963,1,1
5152.0,0.0,1.50075,12.54505,23.08158,35.52562,8.21145,0.93577,568.01301,38.98699,1,1
5156.0,0.0,1.49976,12.5038,23.10888,35.58591,8.24194,0.93516,567.64285,39.35715,1,1
5160.0,0.0,1.49877,12.46259,23.13635,35.64649,8.27266,0.93455,567.26985,39.73015,1,1
5164.0,0.0,1.49778,12.4214,23.16399,35.70736,8.30362,0.93393,566.894,40.106,1,1
5168.0,0.0,1.4968,12.38024,23.1918,35.76854,8.33482,0.9333,566.51528,40.48472,1,1
5172.0,0.0,1.49581,12.3391,23.21978,35.83001,8.36626,0.93267,566.13364,40.86636,1,1
5176.0,0.0,1.49482,12.298,23.24793,35.89178,8.39793,0.93204,565.74908,41.25092,1,1
5180.0,0.0,1.49384,12.25693,23.27626,35.95386,8.42985,0.9314,565.36157,41.63843,1,1
5184.0,0.0,1.49286,12.21588,23.30475,36.01624,8.46202,0.93076,564.97107,42.02893,1,1
5188.0,0.0,1.49187,12.17487,23.33342,36.07892,8.49443,0.93011,564.57757,42.42243,1,1
5192.0,0.0,1.49089,12.13389,23.36227,36.1419,8.5271,0.92946,564.18104,42.81896,1,1
5196.0,0.0,1.48991,12.09293,23.39129,36.2052,8.56001,0.9288,563.78145,43.21855,1,1
5200.0,0.0,1.48893,12.05201,23.42048,36.2688,8.59318,0.92814,563.37877,43.62123,1,1
5204.0,0.0,1.48795,12.01112,23.44985,36.33271,8.62661,0.92747,562.97299,44.02701,1,1
5208.0,0.0,1.48697,11.97025,23.47941,36.39693,8.66029,0.92679,562.56407,44.43593,1,1
5212.0,0.0,1.48599,11.92942,23.50914,36.46145,8.69423,0.92612,562.15199,44.84801,1,1
5216.0,0.0,1.48501,11.88862,23.53905,36.5263,8.72844,0.92543,561.73672,45.26328,1,1
5220.0,0.0,1.48403,11.84785,23.56914,36.59145,8.76291,0.92474,561.31823,45.68177,1,1
5224.0,0.0,1.48306,11.80712,23.59942,36.65692,8.79765,0.92405,560.8965,46.1035,1,1
5228.0,0.0,1.48208,11.76641,23.62987,36.72271,8.83266,0.92335,560.4715,46.5285,1,1
5232.0,0.0,1.48111,11.72574,23.66051,36.78881,8.86794,0.92264,560.0432,46.9568,1,1
5236.0,0.0,1.48013,11.6851,23.69134,36.85523,8.9035,0.92193,559.61157,47.38843,1,1
5240.0,0.0,1.47916,11.64449,23.72235,36.92196,8.93933,0.92121,559.17658,47.82342,1,1
5244.0,0.0,1.47818,11.60391,23.75355,36.98902,8.97544,0.92049,558.73822,48.26178,1,1
5248.0,0.0,1.47721,11.56337,23.78494,37.0564,9.01183,0.91976,558.29644,48.70356,1,1
5252.0,0.0,1.47624,11.52286,23.81651,37.1241,9.0485,0.91903,557.85123,49.14877,1,1
5256.0,0.0,1.47527,11.48239,23.84828,37.19212,9.08546,0.91829,557.40254,49.59746,1,1
5260.0,0.0,1.4743,11.44195,23.88023,37.26047,9.12271,0.91755,556.95036,50.04964,1,1
5264.0,0.0,1.47333,11.40154,23.91238,37.32915,9.16024,0.9168,556.49466,50.50534,1,1
5268.0,0.0,1.47237,11.36117,23.94472,37.39814,9.19807,0.91604,556.03539,50.96461,1,1
5272.0,0.0,1.4714,11.32083,23.97725,37.46747,9.2362,0.91528,555.57255,51.42745,1,1
5276.0,0.0,1.47043,11.28053,24.00997,37.53713,9.27462,0.91451,555.10609,51.89391,1,1
5280.0,0.0,1.46947,11.24026,24.04289,37.60711,9.31334,0.91373,554.63599,52.36401,1,1
5284.0,0.0,1.4685,11.20002,24.07601,37.67742,9.35237,0.91295,554.16222,52.83778,1,1
5288.0,0.0,1.46754,11.15983,24.10932,37.74807,9.3917,0.91217,553.68475,53.31525,1,1
5292.0,0.0,1.46658,11.11966,24.14283,37.81904,9.43134,0.91137,553.20354,53.79646,1,1
5296.0,0.0,1.46561,11.07954,24.17654,37.89035,9.47129,0.91057,552.71857,54.28143,1,1
5300.0,0.0,1.46465,11.03945,24.21045,37.962,9.51155,0.90977,552.22981,54.77019,1,1
5304.0,0.0,1.46369,10.9994,24.24456,38.03397,9.55212,0.90896,551.73723,55.26277,1,1
5308.0,0.0,1.46273,10.95938,24.27887,38.10629,9.59302,0.90814,551.24079,55.75921,1,1
5312.0,0.0,1.46177,10.9194,24.31338,38.17894,9.63423,0.90732,550.74047,56.25953,1,1
5316.0,0.0,1.46082,10.87946,24.34809,38.25192,9.67576,0.90648,550.23623,56.76377,1,1
5320.0,0.0,1.45986,10.83956,24.38301,38.32525,9.71762,0.90565,549.72805,57.27195,1,1
5324.0,0.0,1.4589,10.79969,24.41813,38.39891,9.75981,0.9048,549.21589,57.78411,1,1
5328.0,0.0,1.45795,10.75987,24.45346,38.47291,9.80233,0.90395,548.69973,58.30027,1,1
5332.0,0.0,1.457,10.72008,24.48899,38.54725,9.84518,0.9031,548.17952,58.82048,1,1
5336.0,0.0,1.45604,10.68033,24.52473,38.62194,9.88837,0.90223,547.65525,59.34475,1,1
5340.0,0.0,1.45509,10.64062,24.56068,38.69696,9.93189,0.90136,547.12687,59.87313,1,1
5344.0,0.0,1.45414,10.60095,24.59683,38.77233,9.97575,0.90048,546.59436,60.40564,1,1
5348.0,0.0,1.45319,10.56131,24.6332,38.84804,10.01996,0.8996,546.05768,60.94232,1,1
5352.0,0.0,1.45224,10.52172,24.66977,38.9241,10.06451,0.89871,545.51681,61.48319,1,1
5356.0,0.0,1.45129,10.48217,24.70656,39.00049,10.10941,0.89781,544.97171,62.02829,1,1
5360.0,0.0,1.45035,10.44266,24.74356,39.07724,10.15467,0.89691,544.42235,62.57765,1,1
5364.0,0.0,1.4494,10.40319,24.78077,39.15432,10.20027,0.89599,543.86869,63.13131,1,1
5368.0,0.0,1.44845,10.36376,24.81819,39.23176,10.24623,0.89508,543.31072,63.68928,1,1
5372.0,0.0,1.44751,10.32438,24.85583,39.30954,10.29256,0.89415,542.74838,64.25162,1,1
5376.0,0.0,1.44657,10.28503,24.89368,39.38767,10.33924,0.89322,542.18166,64.81834,1,1
5380.0,0.0,1.44562,10.24573,24.93175,39.46614,10.38628,0.89227,541.61051,65.38949,1,1
5384.0,0.0,1.44468,10.20647,24.97003,39.54496,10.4337,0.89133,541.03492,65.96508,1,1
5388.0,0.0,1.44374,10.16725,25.00853,39.62413,10.48148,0.89037,540.45483,66.54517,1,1
5392.0,0.0,1.4428,10.12808,25.04725,39.70365,10.52963,0.88941,539.87023,67.12977,1,1
5396.0,0.0,1.44187,10.08894,25.08619,39.78352,10.57816,0.88844,539.28108,67.71892,1,1
5400.0,0.0,1.44093,10.04986,25.12534,39.86374,10.62707,0.88746,538.68735,68.31265,1,1
5404.0,0.0,1.43999,10.01081,25.16472,39.9443,10.67636,0.88647,538.089,68.911,1,1
5408.0,0.0,1.43906,9.97181,25.20431,40.02522,10.72603,0.88548,537.48601,69.51399,1,1
5412.0,0.0,1.43812,9.93286,25.24413,40.10649,10.77608,0.88448,536.87833,70.12167,1,1
5416.0,0.0,1.43719,9.89395,25.28416,40.1881,10.82653,0.88347,536.26595,70.73405,1,1
5420.0,0.0,1.43626,9.85509,25.32442,40.27007,10.87736,0.88245,535.64882,71.35118,1,1
5424.0,0.0,1.43533,9.81627,25.3649,40.35238,10.92859,0.88143,535.02691,71.97309,1,1
5428.0,0.0,1.4344,9.7775,25.40561,40.43505,10.98021,0.8804,534.4002,72.5998,1,1
5432.0,0.0,1.43347,9.73877,25.44654,40.51807,11.03224,0.87936,533.76864,73.23136,1,1
5436.0,0.0,1.43254,9.70009,25.48769,40.60144,11.08466,0.87831,533.13221,73.86779,1,1
5440.0,0.0,1.43162,9.66146,25.52907,40.68515,11.13749,0.87725,532.49088,74.50912,1,1
5444.0,0.0,1.43069,9.62287,25.57067,40.76922,11.19072,0.87619,531.84461,75.15539,1,1
5448.0,0.0,1.42977,9.58434,25.6125,40.85364,11.24437,0.87511,531.19336,75.80664,1,1
5452.0,0.0,1.42885,9.54585,25.65455,40.93841,11.29842,0.87403,530.53712,76.46288,1,1
5456.0,0.0,1.42792,9.50741,25.69683,41.02353,11.3529,0.87294,529.87585,77.12415,1,1
5460.0,0.0,1.427,9.46901,25.73934,41.109,11.40778,0.87184,529.20951,77.79049,1,1
5464.0,0.0,1.42608,9.43067,25.78208,41.19482,11.46309,0.87074,528.53807,78.46193,1,1
5468.0,0.0,1.42517,9.39238,25.82504,41.28099,11.51882,0.86962,527.86151,79.13849,1,1
5472.0,0.0,1.42425,9.35414,25.86823,41.3675,11.57498,0.8685,527.17978,79.82022,1,1
5476.0,0.0,1.42333,9.31594,25.91166,41.45437,11.63156,0.86737,526.49287,80.50713,1,1
5480.0,0.0,1.42242,9.2778,25.95531,41.54158,11.68857,0.86623,525.80074,81.19926,1,1
5484.0,0.0,1.42151,9.23971,25.99919,41.62914,11.74602,0.86508,525.10335,81.89665,1,1
5488.0,0.0,1.42059,9.20167,26.0433,41.71705,11.8039,0.86392,524.40069,82.59931,1,1
5492.0,0.0,1.41968,9.16368,26.08764,41.80531,11.86222,0.86276,523.6927,83.3073,1,1
5496.0,0.0,1.41877,9.12574,26.13221,41.89391,11.92097,0.86158,522.97938,84.02062,1,1
5500.0,0.0,1.41787,9.08786,26.17701,41.98286,11.98017,0.8604,522.26068,84.73932,1,1
5504.0,0.0,1.41696,9.05003,26.22204,42.07215,12.03982,0.8592,521.53658,85.46342,1,1
5508.0,0.0,1.41605,9.01225,26.2673,42.16178,12.09991,0.858,520.80705,86.19295,1,1
5512.0,0.0,1.41515,8.97453,26.3128,42.25176,12.16046,0.85679,520.07206,86.92794,1,1
5516.0,0.0,1.41425,8.93686,26.35852,42.34209,12.22145,0.85557,519.33157,87.66843,1,1
5520.0,0.0,1.41334,8.89924,26.40448,42.43275,12.2829,0.85434,518.58557,88.41443,1,1
5524.0,0.0,1.41244,8.86168,26.45067,42.52375,12.34481,0.8531,517.83402,89.16598,1,1
5528.0,0.0,1.41154,8.82417,26.49709,42.6151,12.40718,0.85186,517.07689,89.92311,1,1
5532.0,0.0,1.41065,8.78672,26.54374,42.70678,12.47,0.8506,516.31416,90.68584,1,1
5536.0,0.0,1.40975,8.74933,26.59063,42.7988,12.5333,0.84933,515.54579,91.45421,1,1
5540.0,0.0,1.40886,8.71199,26.63774,42.89116,12.59705,0.84806,514.77177,92.22823,1,1
5544.0,0.0,1.40796,8.67471,26.68509,42.98385,12.66128,0.84677,513.99207,93.00793,1,1
5548.0,0.0,1.40707,8.63749,26.73267,43.07688,12.72598,0.84548,513.20665,93.79335,1,1
5552.0,0.0,1.40618,8.60032,26.78049,43.17024,12.79115,0.84418,512.41549,94.58451,1,1
5556.0,0.0,1.40529,8.56321,26.82853,43.26393,12.85679,0.84286,511.61857,95.38143,1,1
5560.0,0.0,1.4044,8.52616,26.87681,43.35796,12.92291,0.84154,510.81586,96.18414,1,1
5564.0,0.0,1.40351,8.48917,26.92531,43.45231,12.98951,0.84021,510.00734,96.99266,1,1
5568.0,0.0,1.40263,8.45224,26.97405,43.54699,13.05659,0.83887,509.19298,97.80702,1,1
5572.0,0.0,1.40174,8.41537,27.02302,43.642,13.12416,0.83752,508.37276,98.62724,1,1
5576.0,0.0,1.40086,8.37855,27.07222,43.73733,13.1922,0.83616,507.54665,99.45335,1,1
5580.0,0.0,1.39998,8.3418,27.12165,43.83298,13.26074,0.83479,506.71463,100.28537,1,1
5584.0,0.0,1.3991,8.30511,27.17131,43.92895,13.32976,0.8334,505.87669,101.12331,1,1
5588.0,0.0,1.39822,8.26848,27.22121,44.02525,13.39928,0.83201,505.03279,101.96721,1,1
5592.0,0.0,1.39735,8.23191,27.27133,44.12186,13.46928,0.83061,504.18292,102.81708,1,1
5596.0,0.0,1.39647,8.19541,27.32168,44.21879,13.53978,0.8292,503.32705,103.67295,1,1
5600.0,0.0,1.3956,8.15896,27.37226,44.31603,13.61078,0.82778,502.46517,104.53483,1,1
5604.0,0.0,1.39473,8.12258,27.42307,44.41359,13.68227,0.82635,501.59725,105.40275,1,1
5608.0,0.0,1.39385,8.08627,27.4741,44.51145,13.75426,0.82491,500.72329,106.27671,1,1
5612.0,0.0,1.39299,8.05001,27.52537,44.60962,13.82675,0.82346,499.84324,107.15676,1,1
5616.0,0.0,1.39212,8.01382,27.57686,44.7081,13.89974,0.82201,498.95711,108.04289,1,1
5620.0,0.0,1.39125,7.9777,27.62858,44.80689,13.97324,0.82054,498.06488,108.93512,1,1
5624.0,0.0,1.39039,7.94164,27.68052,44.90597,14.04724,0.81906,497.16651,109.83349,1,1
5628.0,0.0,1.38952,7.90565,27.73269,45.00535,14.12175,0.81757,496.26201,110.73799,1,1
5632.0,0.0,1.38866,7.86972,27.78508,45.10503,14.19676,0.81606,495.35136,111.64864,1,1
5636.0,0.0,1.3878,7.83386,27.8377,45.20501,14.27228,0.81455,494.43453,112.56547,1,1
5640.0,0.0,1.38695,7.79806,27.89054,45.30528,14.34831,0.81303,493.51152,113.48848,1,1
5644.0,0.0,1.38609,7.76234,27.9436,45.40584,14.42485,0.8115,492.58232,114.41768,1,1
5648.0,0.0,1.38523,7.72668,27.99689,45.50668,14.5019,0.80996,491.64691,115.35309,1,1
5652.0,0.0,1.38438,7.69108,28.05039,45.60781,14.57947,0.80841,490.70527,116.29473,1,1
5656.0,0.0,1.38353,7.65556,28.10412,45.70922,14.65754,0.80685,489.75741,117.24259,1,1
